material,d_mag,l_mag,circuit,t_steel,r_clear,gap,n_gon,r_face,wire_d,n_layers,v_cap,c_cap,pulse_mode,f_pulse,duty,n_pulses,fidelity,n_faces,a_face,bounding_cube,m_module,free_volume,coil_mass,turns_per_layer,n_turns,winding_build,J_attract,J_repel,margin_attract,margin_repel,F_attract,F_repel,asymmetry,margin,n_eff,R_coil,L_coil,i_peak,h_peak,h_need,switch_margin,switched,saturated,b_steel_peak,mmf,mmf_need,v_need,e_switch,e_drawn,pulse_program,pulse_saving,hold_ratio,pivot_ratio,E_barrier,W_drive,drv_mass,drv_price,drv_cap,drv_mosfet,drv_topology,feasible,scalar,violations
LNG60,0.0036447997392922327,0.004937944198757886,potcore,0.0008311675902419987,0.0008333014345111681,0.0003412363283135945,8,0.015384044113272839,0.00021116821518583272,3,172.17079252327605,0.00010003527458351208,train,17320.3322505447,0.9,5,screen,18,0.012744559431727169,0.030768088226545677,0.052717909091048974,5.627572931289803e-06,0.000265463812603697,21,63,0.0006294502158259302,1.288770503202119,0.6247640324383147,0.6337786082839701,0.98959923576836,4.485918055950492,0.3376862804457594,13.284276903488353,0.98959923576836,0.14831432332184755,0.41377453892189675,3.590222331350203e-05,263.67817693783707,2865153.5544375614,180000.0,15.91751974687534,True,True,7.774965821135395,16611.725147083736,1043.6126614728823,10.816433418094155,0.10533285132195735,1.4725909934033936,"5 pulses at 17 kHz, 90 % duty",0.0,8.674094551773775,1.309063778029794,0.0006555167624690692,0.0008581132496396187,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.31 < 1.5; electronics do not fit
LNG60,0.0032821086635019168,0.005136145293426804,potcore,0.0007465909129231347,0.0007736883407293572,0.0002797497049633632,8,0.015685767919038543,0.00021116907573014311,3,172.11461140307657,0.00011642123632646666,train,16343.218753151015,0.8995381089842437,4,screen,18,0.01299451561660513,0.031371535838077086,0.051602621116552665,6.441229331359384e-06,0.00025450861880853054,22,66,0.0006294527809364107,1.3073447230925912,0.7401130009645004,0.5353010970820739,0.9778090199896925,3.9943355106342784,0.34234917619816607,11.66743134886993,0.9778090199896925,0.12348924088441789,0.39669237315828876,3.1613564732676845e-05,289.35453890248266,3259073.728603728,180000.0,18.1059651589096,True,True,8.645495659445714,19097.399567563854,1054.7573354942851,9.505961703366154,0.09468187222454874,1.7190599530366153,"4 pulses at 16 kHz, 90 % duty",0.0,7.8904863360217465,1.307382819053584,0.0006542333143941537,0.0008553333948913984,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.31 < 1.5; electronics do not fit
LNG60,0.003304325206253935,0.005155777432870739,potcore,0.0007568947549687943,0.0007902881106195411,0.00028003754842761833,8,0.015758962662165032,0.00021171801141268255,3,172.12476019241237,9.708906659914055e-05,single,16473.231248191587,0.8999839815369328,5,screen,18,0.013055152127199944,0.031517925324330065,0.04926992754352932,6.516535117931856e-06,0.0002573936129541758,22,66,0.0006310890484189242,1.3077701770055408,0.734520894587988,0.5353188972850644,0.9785637703047607,3.9842793205732483,0.3517786470600269,11.326097686348135,0.9785637703047607,0.12345317142296061,0.39704449066562597,3.1922297149546834e-05,276.6785379538989,3104562.226940404,180000.0,17.24756792744669,True,True,8.15156769068853,18260.78350495733,1058.74541742771,9.979653996231196,0.08702495424533399,1.4377716171625359,single shot,0.0,8.243257119414885,1.4045443920224556,0.0006275735891489474,0.0008814549652205587,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.40 < 1.5; electronics do not fit
LNG60,0.0032962825885698576,0.004045346889035803,potcore,0.0003992322618231556,0.0006474880924064828,0.0002799905534964899,8,0.012030434733018647,0.00021172948239588186,1,172.12453992500744,9.703466035777052e-05,train,16474.107932656087,0.8999272205734813,5,screen,18,0.009966338455321336,0.024060869466037294,0.0431170543612631,2.667073808452354e-06,5.9081653995696186e-05,17,17,0.00021037441370854823,1.1506507039638667,0.6562746844822122,0.8996107257999659,0.9872822132165483,2.8495002060607137,0.25658818756564145,11.105344455234295,0.9872822132165483,0.23579371394174237,0.09111710957119916,2.3418619467241846e-06,1018.5320134879328,3270984.171782055,180000.0,18.172134287678084,True,True,20.67353601960323,17315.044229294857,952.8349260018186,9.47189456120844,0.07835074122644901,1.4366310164290084,"5 pulses at 16 kHz, 90 % duty",0.0,6.7367526512288665,1.276548291232543,0.00041926201088950495,0.0005352082035797173,0.029633333333333338,94.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.28 < 1.5; electronics do not fit
LNG60,0.0031225522499770037,0.004044554677173924,potcore,0.00041164370308196065,0.0006244028697509254,0.00028652582708877847,8,0.012061269566967686,0.00021173167149370225,3,172.17963055215452,9.779433373569894e-05,train,16526.25193059178,0.8999644265893768,5,screen,18,0.009991882868151765,0.02412253913393537,0.03681101621541931,2.512130560567321e-06,0.00018973483395189956,17,51,0.0006311297663884278,1.2029446217649982,0.5848497456491534,0.8669140573774081,0.9921998261398862,2.85919319344326,0.23128691356144446,12.362105358302847,0.9921998261398862,0.21734593208093078,0.2926014004186678,1.9373971355202686e-05,401.1246451081283,3958664.148471207,180000.0,21.992578602617815,True,True,19.491326741606912,20457.356900514544,930.1936471460181,7.82898784463863,0.053947017477429485,1.4475172923544997,"5 pulses at 17 kHz, 90 % duty",0.0,7.91765705907478,1.4658550185894046,0.00035886073236538905,0.0005260378055124747,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.47 < 1.5; electronics do not fit
LNG60,0.0033296025052251027,0.005206823337365761,potcore,0.000749303481828593,0.0007634447244399874,0.00028522531080226094,8,0.01588192819573096,0.00021169989795489713,3,172.09831606295504,9.777773110944548e-05,train,16476.059626816004,0.8999997334690323,5,screen,18,0.013157020110614846,0.03176385639146192,0.04938428730498677,6.741485289118224e-06,0.00025899900666646815,22,66,0.0006310350558239574,1.3065927874079812,0.7478610560655925,0.535330644612839,0.9767168727412415,4.021607561749057,0.36506319520794656,11.01619559172016,0.9767168727412415,0.1235671284200014,0.3996576557553299,3.2090626972774106e-05,276.7832228513976,3074889.4940387825,180000.0,17.08271941132657,True,True,8.324240533320875,18267.692708192244,1069.3667833752504,10.074409812576242,0.08931444247423524,1.4398296905768975,"5 pulses at 16 kHz, 90 % duty",0.0,8.301219371439762,1.4134684719409378,0.0006339384987380067,0.0008960520811157425,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.41 < 1.5; electronics do not fit
LNG60,0.0038033517239802984,0.005127203641062086,potcore,0.0008704076609144509,0.0008766958717190601,0.00028639109551396175,8,0.015986584045953493,0.00021173304906429538,3,172.18280888159833,9.780619364602565e-05,train,16530.115688194437,0.9,5,screen,18,0.013243719855702565,0.031973168091906985,0.056923340315675156,6.381101492036535e-06,0.0002900763026035178,22,66,0.0006311338726508517,1.3081515130896457,0.616306442283356,0.5671107338111546,0.9900584875319552,5.7222023767626045,0.3836126931462284,14.916613759131717,0.9900584875319552,0.1307467568851338,0.44733232024397357,4.2174150145870116e-05,240.89879527190416,2695530.9102188363,180000.0,14.97517172343798,True,True,7.32100891290106,15899.320487945675,1061.712064580955,11.497885437407781,0.11637101473823268,1.4376602369947573,"5 pulses at 17 kHz, 90 % duty",0.0,10.247167354170964,1.3496521564646222,0.0007355313032614154,0.0009927114095940033,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.35 < 1.5; electronics do not fit
LNG60,0.003329884159107551,0.00406345445850239,potcore,0.0004191242053863586,0.0006589219411548776,0.0002797360741965143,8,0.012136149822423217,0.00021172940176946074,1,172.1225932131649,9.709989772817579e-05,train,16473.599334865485,0.8999229894533421,5,screen,18,0.01005391570287905,0.024272299644846434,0.04366822893094902,2.7358470520184223e-06,5.964774082160493e-05,17,17,0.00021037433359813622,1.1677693168465377,0.6558816350979698,0.8897535024686051,0.9872394230197934,3.0344650961658015,0.26030715848769653,11.657247975027264,0.9872394230197934,0.22979138991535555,0.0919902820423479,2.397887494912952e-06,1008.3639814634204,3249220.7518049,180000.0,18.05122639891611,True,True,19.684394955764635,17142.187684878147,949.6411659823542,9.53522987355031,0.07945543629160128,1.4374453595660575,"5 pulses at 16 kHz, 90 % duty",0.0,7.083494492743615,1.2983609906525224,0.0004283528057749224,0.0005561565732547158,0.029633333333333338,94.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.30 < 1.5; electronics do not fit
LNG60,0.0036256411112133196,0.005024787032369383,potcore,0.0008163678875944913,0.0008629060488701125,0.0002864074268131544,8,0.015573744080176173,0.00021322081387848706,3,172.1826896561178,9.777007737796387e-05,train,14660.286630380151,0.8999986919909876,5,screen,18,0.012901712029873346,0.031147488160352347,0.05295426517942843,5.903000198675374e-06,0.00026982389984139593,21,63,0.0006355686020089943,1.3060847036054093,0.627848407538304,0.5741422679828475,0.9892570975113832,5.021458126202704,0.3590101271067694,13.986953980017745,0.9892570975113832,0.1325773344701097,0.40460818204073884,3.555687355724589e-05,267.095803228498,2904829.992203854,180000.0,16.137944401132522,True,True,7.90136586836661,16827.035603395376,1042.7000604993095,10.66943133377225,0.10016846389031611,1.4382465722960476,"5 pulses at 15 kHz, 90 % duty",0.0,9.666291598792302,1.363398707210127,0.0006665751022249508,0.0009088076326319561,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.36 < 1.5; electronics do not fit
LNG60,0.0034752570596056735,0.005148723201561861,potcore,0.000752036392117227,0.0006946181464377118,0.0002794924837036376,8,0.01575251081086857,0.0002024956836280394,3,172.10396671904604,9.674147389081052e-05,train,16358.433891774737,0.8992011023343441,4,screen,18,0.013049807238581125,0.03150502162173714,0.04869462971833689,6.5548158658333345e-06,0.00025513308994347877,23,69,0.00060359913375846,1.3062092976360582,0.7294981149722572,0.5398569018881657,0.9790998500265528,4.5272595127688415,0.3811676989974559,11.877343029528477,0.9790998500265528,0.12464848174253242,0.47030147479609463,3.8593550249016776e-05,244.1807763440304,2864464.905273303,180000.0,15.913693918185016,True,True,8.471624020789791,16848.473567738096,1058.740582441697,10.814834544629397,0.10183450772961242,1.426789055340591,"4 pulses at 16 kHz, 90 % duty",0.0,9.477314982754157,1.4531720205555492,0.0006199918239643192,0.0009009547715581501,0.016833333333333332,49.099999999999994,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.45 < 1.5; electronics do not fit
LNG60,0.0031645394672529283,0.005173833695938734,potcore,0.0007601342607982399,0.0008729588341247016,0.00028774796670522616,8,0.015815335704558675,0.00021078774592566936,3,172.1143999190713,9.771790070134773e-05,train,16600.349413324468,0.8999910391263427,5,screen,18,0.013101853084623303,0.03163067140911735,0.0488210951908719,6.593947238717037e-06,0.0002458944492284394,22,66,0.0006283161130552353,1.3062853019388234,0.7439407975584935,0.5428532212449225,0.9773786185413,3.6052827648008052,0.33004541694270134,10.923595904459152,0.9773786185413,0.12533301429151758,0.38604676653977227,2.911380106479788e-05,281.89635431925336,3145311.51063855,180000.0,17.473952836880834,True,True,7.517008582140322,18605.15938507072,1064.7367289330405,9.849769054875987,0.08532351402116625,1.4386571403393782,"5 pulses at 17 kHz, 90 % duty",0.0,7.527708744796296,1.3197057974129196,0.0006240811149597432,0.0008236034654682918,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.32 < 1.5; electronics do not fit
LNG60,0.0034680031189850205,0.005214784770321871,potcore,0.0007767268474680711,0.0007940646663884524,0.0002851999143838049,8,0.01595894202913599,0.00021170024929771696,3,182.82461511060893,9.742839125160517e-05,train,16401.75423851342,0.9,5,screen,18,0.013220820459188256,0.03191788405827198,0.051398605839936495,6.728601273316276e-06,0.0002680504323668095,22,66,0.0006310361031066349,1.3074406092489648,0.7150677577887451,0.5406527803686451,0.9809994181351268,4.527042543442986,0.37843313166062326,11.962595673316503,0.9809994181351268,0.12471467990945465,0.4136220352077772,3.4715212083082415e-05,286.3376355016798,3172017.875876175,180000.0,17.622321532645415,True,True,8.699372453247486,18898.283943110866,1072.4060339099888,10.374604434037007,0.09437807925618703,1.6191833786912653,"5 pulses at 16 kHz, 90 % duty",0.0,8.97830240936417,1.3773577930580445,0.0006629954448599565,0.0009131819427398461,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.38 < 1.5; electronics do not fit
LNG60,0.003664132307171756,0.0056270067493756236,potcore,0.0008338284656500243,0.0008549366250407616,0.00028647606043734857,8,0.017190193891800393,0.00021170058269099246,3,172.16063790854147,9.781684163597263e-05,train,16619.48640243965,0.9,5,screen,18,0.014240822899613719,0.03438038778360079,0.05803383407555797,8.690351376880598e-06,0.00030641122017928564,24,72,0.0006310370968853104,1.3119141379451233,0.739243792107844,0.5139472178128963,0.9778052328155683,5.224875980912383,0.43316488497890393,12.062094971449142,0.9778052328155683,0.11815013245372837,0.4728126457991967,4.306101294465904e-05,231.0603735564045,2607205.0310537135,180000.0,14.484472394742854,True,True,7.062124358598352,16636.346896061124,1148.5642309000702,11.885875661651802,0.12437082379660949,1.4391959690903788,"5 pulses at 17 kHz, 90 % duty",0.0,9.177527938905035,1.365632269550424,0.0008063380372596456,0.0011011612438477242,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.37 < 1.5; electronics do not fit
LNG60,0.0037451810382717345,0.005035705654456487,potcore,0.0008383657192708033,0.0008470418520129581,0.00027965259837906957,8,0.015679540180016847,0.00020199061767240122,3,172.1014633346301,9.706832449109579e-05,train,16472.86715928453,0.9,5,screen,18,0.012989356388673717,0.031359080360033695,0.05423322965486614,6.0346302878526234e-06,0.00027056793667082715,23,69,0.0006020936331578936,1.3080246433561356,0.6221963550466174,0.5653447028432387,0.9896371674850684,5.581501095485307,0.3700568439974937,15.082820885547813,0.9896371674850684,0.13035224246352856,0.5037605723808013,4.552884095941986e-05,222.61397169970078,2652678.1081492924,180000.0,14.737100600829402,True,True,7.454172070234366,15360.364047279354,1042.2921348867546,11.678108740395261,0.11914205109053913,1.429322593142685,"5 pulses at 16 kHz, 90 % duty",0.0,10.490991592043848,1.369339235822558,0.0006873119559206453,0.000941163228492084,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.37 < 1.5; electronics do not fit
LNG60,0.0029453265703788243,0.005016651944607316,potcore,0.0009164347674595694,0.0008758918423359481,0.0002852579490554698,8,0.01582159587156478,0.00018714900918249226,3,172.1250379468827,9.764623926988036e-05,single,16488.167003750514,0.9,5,screen,18,0.013107039176776601,0.03164319174312956,0.048882507963894394,6.627656685410922e-06,0.00019530700446817353,24,72,0.0005578537665711729,1.3064996801561877,0.7762371758861152,0.5315636338010694,0.9724781497801512,2.994525333887367,0.293004974025191,10.22004948499582,0.9724781497801512,0.12270635614688287,0.4934467844360016,3.104721522121532e-05,223.89164488188857,2819041.021333881,180000.0,15.66133900741045,True,True,4.983216834563566,16120.198431495977,1029.298862879375,10.990441996398813,0.10615204083442618,1.4462284755220025,single shot,0.0,6.24461265037499,0.9737316774137693,0.0006251134958504496,0.0006086928128884436,0.016833333333333332,49.099999999999994,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,demag margin 0.97 > 0.8; pivot 0.97 < 1.5; electronics do not fit
LNG60,0.002892788131827936,0.004249234637416405,potcore,0.0003955848291070031,0.0005124451991663688,0.0002786238879665859,8,0.012333723414764608,0.000202759195352148,3,172.1056917553847,9.681010533785189e-05,train,16362.958866198243,0.8930368236240556,4,screen,18,0.010217591025908204,0.024667446829529215,0.035871126676142145,2.8903266264298446e-06,0.00018117606468759747,19,57,0.0006043846095056828,1.2511883851895063,0.7144847247770455,0.8113178319985817,0.9815983908200598,2.4897238637390515,0.23900488057104016,10.417041935673039,0.9815983908200598,0.19556423030039638,0.33223946502887153,2.0319984048263725e-05,366.5511850544838,3955397.58594848,180000.0,21.97443103304711,True,True,19.041215573770433,20893.41754810558,950.805848701347,7.832088644140857,0.05344639173532829,1.4325005583173003,"4 pulses at 16 kHz, 89 % duty",0.0,7.075174521675606,1.2220143976598268,0.00035759738231347767,0.0004369891497525352,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.98 > 0.8; pivot 1.22 < 1.5; electronics do not fit
LNG60,0.003750167024879929,0.0050456279655069535,potcore,0.0008508833679898912,0.0008883993488854612,0.0002794881193826873,8,0.015737868765482284,0.00021150853266742708,3,172.19643852385306,0.00010046964594254567,train,16491.234917254056,0.8993070573118276,5,screen,18,0.01303767737102136,0.03147573753096457,0.05541579092444733,6.028685939336187e-06,0.0002859461288810517,22,66,0.0006304646341750667,1.3089645549048943,0.6069087337962954,0.568057795492037,0.9906905691170024,5.663317410918344,0.36531549857812257,15.502538033456158,0.9906905691170024,0.1308837540961059,0.44283841223618864,4.1659252424290985e-05,245.99909853415198,2796662.7257048166,180000.0,15.537015142804536,True,True,7.604264873732851,16235.94050325403,1044.9845323587251,11.082980671715458,0.11106840441313137,1.4783962743077357,"5 pulses at 16 kHz, 90 % duty",0.0,10.417616350941849,1.3371461632054293,0.000704911448271703,0.0009425696384560901,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 1.34 < 1.5; electronics do not fit
